Index,Index Return,Portfolio Return
1,-0.03360235786433696,-0.03411969455596155
2,0.044824177176085334,0.04437213251233656
3,0.01021071903062687,0.0017481749415205602
4,0.009802350094401335,0.0012635137559830522
5,0.007454359038969516,0.015074172520557823
6,0.0030678611146719437,0.00015878149901712383
7,-0.002951248489508007,0.002365088360580049
8,-0.00914349439453177,-0.01212181156212134
9,0.019660496990270726,0.023242016759006067
10,-0.00016193947166776024,0.004471619631228341
11,0.007481395617434217,0.008702549320049373
12,0.009847459768212108,0.01420937152423099
13,-0.0203106452371703,-0.017441339004777942
14,0.0017978108135976445,0.005134648433877969
15,0.006576305579245156,0.007446478369981465
16,0.012654931998673957,0.012345158268679685
17,-0.01330121555827335,-0.013921200526417724
18,-0.00960115609881007,-0.014303595089604517
19,0.026402180073591186,0.018712863576101763
20,0.014531579549828644,-0.006103418552748388
21,-0.004534609851596261,-0.007293724833981623
22,0.012281244291977078,0.019507166584991735
23,0.009132244920395882,0.008583810877021446
24,-0.0036875958103981255,-0.005609402404735664
25,-0.013238806258565106,-0.008571594135684259
26,0.0011802935017342087,0.0020146372373194216
27,-0.0005713341231606828,-0.0037970525721584027
28,0.015268055444035644,0.014675203675939079
29,0.00017249008341857497,-0.0012340626771317883
30,0.0009321765921117553,0.002558760458314088
31,0.0046650947057962355,0.010113011844998299
32,0.001620041829531349,-0.0015957729200060755
33,-0.0006042528288362492,-0.0005152873233725797
34,-0.003848538671371249,0.00900817572194296
35,0.007884643102643807,0.013388529878760281
36,0.003497614938196003,0.0034976149381960027
37,0.0010948092817038013,0.0032915902120595765
38,-0.0008732307597204558,-0.004860079196292008
39,-0.0027357334551075807,0.0007935966967937539
40,0.0076139221161437565,0.006351108310879134
41,-0.00010343826854875005,-0.0005214821720642276
42,0.0008334642181384577,-0.006879018114393513
43,-0.006192695853655783,-0.006140644134090454
44,-0.012033840481959879,-0.012408438434566415
45,-0.0015924481685066771,-0.002535275954017837
46,0.021142621787367366,0.019156151730248327
47,0.005200957687999219,0.005299513523785615
48,0.007734763356372021,0.005903307694155165
49,-0.001925072693944485,0.0004709311365373885
50,0.008833409047760199,0.01360020911193384
51,0.002639876389904483,0.006915853143535518
52,0.0031393832442887515,-0.0013007016869212638
53,0.004282081499228152,-0.0025784784048908122
54,0.015245065880838737,0.02141744576716483
55,-0.022314685117939992,-0.01954770794482831
56,-0.0012421544359060288,0.0019974253539474475
57,0.004672697565961226,0.005305406294760367
58,-0.005843978367018776,-0.012487920945321924
59,0.0016803441206565406,-0.0037397343552181806
60,0.007963942655014211,0.006807589550100463
61,0.0135049475359581,0.01128174784143698
62,0.0028375265392057702,0.002969903068856657
63,0.006044300416010673,0.012960297520687543
64,-0.0005832217854554456,-0.003704624299486612
65,0.005075215917793807,0.008394799319856506
66,0.0027577294718197365,0.0017531886747056257
