Index,Index Return,Portfolio Return
1,-0.00882747930167449,-0.0117055896263402
2,0.006211025548561011,0.00027721767892116946
3,-0.0002338623984216026,-0.0011884211620791188
4,0.007451567639781498,0.009288854327979802
5,0.008668823779280466,0.007538641572929206
6,-0.0025574173018485524,-0.005184022455908801
7,0.011599746067993078,0.008932786352992956
8,-0.00410449828790016,-0.0011694265619314236
9,0.0002490751032750982,0.004676189409128834
10,0.009886381283417789,0.013827572786511932
11,0.005340325369862953,0.0012182078766347208
12,-0.0007740129300718435,-0.0014951744726943571
13,0.002394576336141707,-0.0013240272781270901
14,0.0030908356632812772,0.007995945477148762
15,-0.00819256829869286,-0.010118872292838685
16,-0.020706740234660237,-0.017214847939716345
17,0.015499018656427221,0.020209668886159333
18,0.0011748703781195857,0.006409131270603767
19,0.0037882847832992894,0.019860212789835713
20,-0.01582515939189799,-0.016478438340572055
21,0.014983101448593938,0.01801278649306383
22,0.02277272108193551,0.028000800629375322
23,0.003580532002111614,0.007201817907848277
24,0.008373591304468686,0.010080184777226858
25,-0.00474493891226091,-0.005970850698722379
26,0.012311350779561803,0.018255211542254086
27,0.00010723181399785453,-0.007549910975973708
28,0.010016940727646473,0.002283851990791273
29,-0.0018204135610431216,-0.003800378752528275
30,0.00290545582223678,0.002497409489408342
31,0.0006463007477039984,0.0036948227822591983
32,0.009234944214917551,0.005399929660399177
33,-0.00935311369010039,-0.011036596623871488
34,-0.018814171680689773,-0.02225031314285339
35,-0.038855994035151276,-0.03692974081138427
36,-0.0269570201818764,-0.020012931844018776
37,0.004401835961930889,0.00976326692488184
38,-0.04925644321302447,-0.055255477148933904
39,0.0029822378062216437,0.008496940381227804
40,0.04917971492738338,0.05576304978415864
41,-0.03193183810100575,-0.0373642197814889
42,0.04128110328131407,0.04053762964831903
43,-0.031021502124319533,-0.025657060037707288
44,-0.016296800088760333,-0.02162086212437732
45,-0.06826340681017307,-0.06853732866898453
46,0.053376718190041306,0.05809133480335598
47,-0.043733591309292885,-0.04729770071819524
48,-0.09273783107793465,-0.09091039305322572
49,0.10072207139258671,0.11726773099827534
50,-0.12193223379003848,-0.13474472339779014
51,0.06460765935164425,0.09349079565183355
52,-0.039974847464179564,-0.04520177473363093
53,0.015796097271411513,0.014406677430511527
54,-0.04036896107750554,-0.04406381245113376
55,0.0018057419594519342,-0.0050498523635950565
56,0.07805286232583253,0.08189969586554229
57,-0.01114798190195665,-0.0055290706773003465
58,0.05723313358694582,0.05437500561007304
59,-0.03909771911750626,-0.03846939189928022
60,0.039618474634821155,0.06131907040354786
61,-0.009571513819824573,-0.015947930832176417
62,-0.04187751468612011,-0.04066710515638526
63,0.01995248864549093,0.02922127654854028
64,-0.01408526450924985,-0.0076627987299578
65,0.07353111246697552,0.0786112187863711
66,-0.004002902420486287,-0.017656737188586322
67,0.022390736433178127,0.021226740024870516
68,0.001092434565892697,-0.0016881722198332765
69,0.011435287348370071,9.962588574908074e-05
70,0.04313346053120215,0.040251909335351194
71,-0.011527651723125865,-0.015779776406538146
72,0.01930527117827663,0.023344826089756344
73,0.008515816970158685,0.011778597569947395
74,-0.011989976476359687,-0.019377303646349996
75,-0.037072068292463234,-0.035491603923272594
76,0.031136456979650173,0.03336212827809507
77,-0.0026705839988788727,-0.00751357544211188
78,0.016791021119018756,0.016706534327731913
79,0.005811183992917801,0.006990079559435952
80,-0.018111190538519617,-0.018520240939351153
81,0.03516642513483803,0.03325518252148019
82,0.0019760074256003346,-0.004247287227872657
83,-0.03136823194909677,-0.018602121676704154
84,0.013297576804888633,0.015071323582412224
85,0.010924672791545076,0.012452192395320926
86,0.0060735127336510875,0.0020572636142162383
87,0.01302407899683744,0.004219099657367457
88,0.013015962364134603,0.009257935023646859
89,0.008521402802699196,0.01091973336384811
90,-0.02005283716432882,-0.020132587067111855
91,-0.012331493132511806,-0.012526248975542163
92,0.010482111623718149,0.004126653386639639
93,0.006401697579321519,0.005957418091158941
94,0.019588888768190316,0.020319471203849453
95,-0.003578000490395583,-0.006285742594865978
96,0.02005470656875885,0.016325967735081454
97,-0.011284035488824617,-0.012614913339343012
98,0.003838775590689014,0.0023435489821403885
99,-0.002550434449494765,-0.0019398736191374665
100,0.005545201736244509,0.0051349330879791
101,-0.0026837227639470163,-0.0026569703311560837
102,0.014741912257564938,0.01451609261140094
103,0.004537621017487226,0.0022615423897199335
104,0.006086112471578531,0.009389219951356267
105,0.004906217374162747,0.007318770394253925
106,-0.00773134130771036,-0.009983587253437728
107,0.02022184468043453,0.01594140727305393
108,0.007850857484637874,0.006836461372884694
109,0.006630334949545791,0.0014434392738072667
110,0.012750845926633891,0.020506772287757186
111,-0.050105635531905945,-0.0494325345727662
112,0.007853152983253953,0.006680067238182126
113,0.011704464692354533,0.0071046951107903876
114,0.017641650382673957,0.022888056638103664
115,0.0033278842389656837,0.00468941802133543
116,0.0029621236016263985,0.01089611960387953
117,-0.00034060557675164027,-0.0018078692888233178
118,0.012158538448329592,0.018000433029237446
119,0.007846756164138657,0.00543819520191324
120,-0.020286361925208052,-0.020698552429034154
121,0.009910312017548994,0.008080828222920845
122,-0.02499247423492601,-0.01959511877213083
123,0.011350971028011747,0.009426832465435282
124,0.01964524723379002,0.019798914745741754
125,0.012051019233315197,0.0015104017189166586
126,0.006093795753581155,0.009228392065376389
127,0.02535029176220238,0.019078540429030358
128,-0.0075489768302008375,-0.006957651920767952
129,0.013558561149074055,0.014312575112158417
130,0.008239627846670095,0.0108635394237103
131,0.007600498132990463,-0.0021105432796319997
132,-0.021605111534217847,-0.003101530951609011
133,0.008235034990761392,0.009267268515891446
134,0.0011375777897102424,0.0011306467969461307
135,-0.007028777928224539,-0.014884879649024605
136,0.0017653828340402633,0.0009101012413984249
137,0.028826117053762257,0.030723691292181696
138,-0.010866407945402834,-0.017293844745597052
139,0.003478209678489552,0.011276511883863766
140,-0.026691825311041084,-0.03249202896891167
141,-0.009211202917209005,-0.006918388240729665
142,0.018243597302449954,0.015409014867761982
143,-0.013291627391473382,-0.00517140550387261
144,0.012388366484690216,0.010463156640935384
145,0.004926324318776487,-0.003526885535980428
146,0.017765847270558632,-0.0019890943238957595
147,0.013680711840005966,0.036601220011916735
148,0.003750308428340121,-0.00713896262772369
149,0.0026044505670976825,-0.003726139903842827
150,0.012731149916372253,0.009671174078757241
151,-0.011333054269016984,-0.00930678003973189
152,-0.00486738786446872,-0.012214235214431407
153,-0.018862123134689934,-0.018557499185871244
154,0.025895326986228095,0.024876181630184256
155,0.001850771528565609,-0.004840168537205894
156,-0.0012452548851549228,-0.002700876803635284
157,0.01111744042711571,0.005069219755870259
